chrom	start_window	end_window	DE_counts	proportion
1484	Tlei_chr20	13000001	1.4e+07	3	0.0731707317073171
1485	Tlei_chr20	14000001	1.5e+07	3	0.0410958904109589
1486	Tlei_chr20	15000001	1.6e+07	4	0.0384615384615385
1487	Tlei_chr20	16000001	1.7e+07	4	0.037037037037037
1488	Tlei_chr20	17000001	1.8e+07	8	0.0661157024793388
1489	Tlei_chr20	18000001	1.9e+07	4	0.102564102564103
1490	Tlei_chr21	1	1e+06	2	0.0168067226890756
1491	Tlei_chr21	1000001	2e+06	8	0.0683760683760684
1492	Tlei_chr21	2000001	3e+06	3	0.0491803278688525
1493	Tlei_chr21	3000001	4e+06	0	0
1494	Tlei_chr21	4000001	5e+06	4	0.19047619047619
1495	Tlei_chr21	5000001	6e+06	2	0.0952380952380952
1496	Tlei_chr21	6000001	7e+06	5	0.185185185185185
1497	Tlei_chr21	7000001	8e+06	3	0.0967741935483871
1498	Tlei_chr21	8000001	9e+06	1	0.0227272727272727
1499	Tlei_chr21	9000001	1e+07	2	0.037037037037037
1500	Tlei_chr21	10000001	1.1e+07	0	0
1501	Tlei_chr21	11000001	1.2e+07	5	0.147058823529412
1502	Tlei_chr22	1	1e+06	1	0.015625
1503	Tlei_chr22	1000001	2e+06	3	0.0810810810810811
1504	Tlei_chr22	2000001	3e+06	2	0.0666666666666667
1505	Tlei_chr22	3000001	4e+06	3	0.0909090909090909
1506	Tlei_chr22	4000001	5e+06	3	0.125
1507	Tlei_chr22	5000001	6e+06	3	0.1
1508	Tlei_chr22	6000001	7e+06	3	0.0422535211267606
1509	Tlei_chr22	7000001	8e+06	5	0.0581395348837209
1510	Tlei_chr22	8000001	9e+06	6	0.0483870967741935
1511	Tlei_chr22	9000001	1e+07	1	0.00833333333333333
1512	Tlei_chr22	10000001	1.1e+07	3	0.115384615384615
1513	Tlei_chr23	1	1e+06	4	0.04
1514	Tlei_chr23	1000001	2e+06	4	0.036036036036036
1515	Tlei_chr23	2000001	3e+06	4	0.0357142857142857
1516	Tlei_chr23	3000001	4e+06	3	0.0526315789473684
1517	Tlei_chr23	4000001	5e+06	1	0.0357142857142857
1518	Tlei_chr23	5000001	6e+06	3	0.0566037735849057
1519	Tlei_chr23	6000001	7e+06	4	0.0493827160493827
1520	Tlei_chr23	7000001	8e+06	5	0.0423728813559322
1521	Tlei_chr23	8000001	9e+06	2	0.0212765957446809
1522	Tlei_chr23	9000001	1e+07	4	0.0540540540540541
1523	Tlei_chr24	1	1e+06	9	0.0909090909090909
1524	Tlei_chr24	1000001	2e+06	2	0.0224719101123595
1525	Tlei_chr24	2000001	3e+06	1	0.0204081632653061
1526	Tlei_chr24	3000001	4e+06	2	0.0606060606060606
1527	Tlei_chr24	4000001	5e+06	2	0.0740740740740741
1528	Tlei_chr24	5000001	6e+06	4	0.129032258064516
1529	Tlei_chr24	6000001	7e+06	1	0.0208333333333333
1530	Tlei_chr24	7000001	8e+06	3	0.0365853658536585
1531	Tlei_chr24	8000001	9e+06	0	0
